GENDER,AGE,COUNTRY,TYPE_SPONSOR,NAMA KURSUS,PERCENTAGE STUDENT W1-7,FreqW1,FreqW2,GRADE
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,16,2.428571429,4.163265306,A
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,16,2.142857143,3.673469388,A
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN PYTHON,19,1.571428571,2.693877551,A
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN PYTHON,16,0.714285714,1.224489796,A
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,15.5,3.428571429,5.87755102,A
MALE,44,MALAYSIA,BIASISWA,PENGATURCARAAN PYTHON,19,7.857142857,13.46938776,A
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,17.67,6.428571429,11.02040816,A
FEMALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,11,12.14285714,20.81632653,A-
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,8.33,6.142857143,10.53061224,A-
FEMALE,22,MALAYSIA,TIADA PENAJA,PENGATURCARAAN PYTHON,9.5,8,13.71428571,A-
FEMALE,22,MALAYSIA,TIADA PENAJA,PENGATURCARAAN PYTHON,15.5,7.714285714,13.2244898,B+
FEMALE,23,MALAYSIA,BIASISWA,PENGATURCARAAN PYTHON,15,11.85714286,20.32653061,A-
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,14,4.571428571,7.836734694,A
FEMALE,42,MALAYSIA,BIASISWA,PENGATURCARAAN PYTHON,18.67,8.714285714,14.93877551,A
MALE,26,MALAYSIA,TIADA PENAJA,PENGATURCARAAN PYTHON,10.5,7.714285714,13.2244898,B-
FEMALE,22,MALAYSIA,TIADA PENAJA,PENGATURCARAAN PYTHON,12,5.857142857,10.04081633,A
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,16,6.142857143,10.53061224,A-
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,14,8.285714286,14.20408163,A
MALE,25,BANGLADESH,TIADA PENAJA,PENGATURCARAAN PYTHON,8,3.714285714,6.367346939,C+
FEMALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,13.5,9.142857143,15.67346939,A
FEMALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,6,6.571428571,11.26530612,A-
MALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,12,10,17.14285714,A
FEMALE,23,INDIA,TIADA PENAJA,PENGATURCARAAN PYTHON,19,4,6.857142857,A
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN PYTHON,10.67,4.571428571,7.836734694,A
FEMALE,37,MALAYSIA,BIASISWA,PENGATURCARAAN PYTHON,13.67,9.714285714,16.65306122,A
MALE,22,CHINA,TIADA PENAJA,PENGATURCARAAN PYTHON,17.67,7.285714286,12.48979592,A
FEMALE,22,MALAYSIA,TIADA PENAJA,PENGATURCARAAN PYTHON,15,6.857142857,11.75510204,A
MALE,23,MALAYSIA,BIASISWA,PENGATURCARAAN PYTHON,18.5,6.428571429,11.02040816,A
FEMALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,12.5,7.428571429,12.73469388,A
MALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,15,5.571428571,9.551020408,A
MALE,25,MALAYSIA,TIADA PENAJA,PENGATURCARAAN PYTHON,16.67,9.857142857,16.89795918,A
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,15.67,4.714285714,8.081632653,A
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,11.67,5.714285714,9.795918367,A
FEMALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,3.33,6.285714286,10.7755102,B-
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN PYTHON,16.33,5.571428571,9.551020408,A
FEMALE,25,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,10.67,4.142857143,7.102040816,A-
MALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,9.5,8,13.71428571,B+
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,20,6,10.28571429,A
MALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,14.5,7.428571429,12.73469388,A
MALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,10,17.14285714,29.3877551,A
FEMALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,13,6.857142857,11.75510204,A
MALE,25,MALAYSIA,BIASISWA,PENGATURCARAAN PYTHON,19,4.285714286,7.346938776,A
FEMALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,19.33,16.57142857,28.40816327,A
FEMALE,22,MALAYSIA,TIADA PENAJA,PENGATURCARAAN PYTHON,9,6.857142857,11.75510204,A-
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,17.33,5,8.571428571,A
FEMALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,14,11,18.85714286,A
MALE,23,CHINA,TIADA PENAJA,PENGATURCARAAN PYTHON,15,11.85714286,20.32653061,C+
FEMALE,20,SYRIAN ARAB REPUBLIC,TIADA PENAJA,PENGATURCARAAN PYTHON,16.67,3.857142857,6.612244898,A-
MALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,11,7,12,A
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,19,8.428571429,14.44897959,A
MALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,9,12.57142857,21.55102041,A-
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,16.5,7.285714286,12.48979592,A
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,15.5,7.142857143,12.24489796,A
FEMALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,14.5,7.285714286,12.48979592,A
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,15.5,12.42857143,21.30612245,A
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,17,6.714285714,11.51020408,A
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN PYTHON,16,8.142857143,13.95918367,A
FEMALE,23,CHINA,TIADA PENAJA,PENGATURCARAAN PYTHON,10,12.14285714,20.81632653,A-
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,9.67,1.285714286,2.204081633,A-
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,7,7,12,B
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,7.67,5.142857143,8.816326531,A
FEMALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,16.33,5.714285714,9.795918367,A
MALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,14.5,12,20.57142857,A
MALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN PYTHON,8.5,6,10.28571429,B+
FEMALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,11,5.857142857,10.04081633,A-
MALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,11,7.142857143,12.24489796,A
MALE,25,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,15.67,21.14285714,36.24489796,A
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,17.33,8,13.71428571,A
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,10.67,3.428571429,5.87755102,B+
FEMALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN PYTHON,11.67,5.857142857,10.04081633,A
FEMALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,8.5,10.14285714,17.3877551,A-
FEMALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,11.5,13.57142857,23.26530612,B
MALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,13,5.714285714,9.795918367,A
MALE,22,MALAYSIA,BIASISWA,PENGATURCARAAN PYTHON,20,6.857142857,11.75510204,A
FEMALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,8.5,6.714285714,11.51020408,B+
MALE,22,MALAYSIA,TIADA PENAJA,PENGATURCARAAN PYTHON,13.5,9.571428571,16.40816327,A
MALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN PYTHON,8,5.571428571,9.551020408,B
FEMALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN PYTHON,20,10.71428571,18.36734694,A
FEMALE,22,MALAYSIA,PINJAMAN,PENGATURCARAAN PYTHON,9.5,10.42857143,17.87755102,A-
FEMALE,25,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,13,1,1.714285714,B
FEMALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,11,0.714285714,1.224489796,B
FEMALE,25,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,10,1.285714286,2.204081633,B
MALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,14,1.285714286,2.204081633,B+
FEMALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,11.5,1,1.714285714,B
MALE,25,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,13,1,1.714285714,C+
FEMALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,14,1,1.714285714,A-
MALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,13,0.857142857,1.469387755,B
FEMALE,26,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,11,1,1.714285714,B+
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,14,0,0,A-
FEMALE,25,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,10.5,2.714285714,4.653061224,B-
MALE,24,CHINA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,14,2.857142857,4.897959184,A-
FEMALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,14,0.285714286,0.489795918,B
FEMALE,25,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,15,1.428571429,2.448979592,A
FEMALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,12,0.285714286,0.489795918,B
FEMALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,13.5,0.285714286,0.489795918,A
FEMALE,25,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,14,0.428571429,0.734693878,B+
MALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,13,0.142857143,0.244897959,A-
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,14.5,0,0,A
MALE,32,NIGERIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,15,3.285714286,5.632653061,A
FEMALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,13,0.428571429,0.734693878,A-
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,14,3.571428571,6.12244898,A-
FEMALE,25,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,15,1.142857143,1.959183673,A
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,12.5,0.142857143,0.244897959,B+
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,14.5,0.285714286,0.489795918,A
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,13,1.285714286,2.204081633,B+
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,15,0.571428571,0.979591837,B+
FEMALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,11,0.428571429,0.734693878,A-
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,13,0,0,B
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,13,0.285714286,0.489795918,B+
FEMALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,9,1.285714286,2.204081633,B-
FEMALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,7.5,3,5.142857143,B
MALE,29,PALESTINIAN TERRITORY,BIASISWA,PENGATURCARAAN SELARI DAN TERAGIH,11.5,2.142857143,3.673469388,B-
FEMALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,14,0.428571429,0.734693878,B+
FEMALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,11,0.857142857,1.469387755,B
MALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,11.5,0.428571429,0.734693878,C+
MALE,27,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,13,0.285714286,0.489795918,B+
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,14,9.428571429,16.16326531,B
MALE,25,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,13,6.714285714,11.51020408,C
MALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,16,6.857142857,11.75510204,A
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,13.5,9.571428571,16.40816327,B
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,16,5.285714286,9.06122449,A-
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,20,6.857142857,11.75510204,A
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,16,7.857142857,13.46938776,A-
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,18.5,10.28571429,17.63265306,A
MALE,26,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,8,11.14285714,19.10204082,C+
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,13,12.28571429,21.06122449,B-
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,17,9.428571429,16.16326531,A-
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,14.5,9.571428571,16.40816327,B+
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,16,7.714285714,13.2244898,B
FEMALE,22,CHINA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,19.5,8.428571429,14.44897959,A-
FEMALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,16,12.71428571,21.79591837,B+
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,15,8.285714286,14.20408163,B
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,16,6,10.28571429,B
FEMALE,25,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,14.5,15.28571429,26.20408163,B+
FEMALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,16.5,10.85714286,18.6122449,A
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,11.5,18.42857143,31.59183673,B-
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,11,14.14285714,24.24489796,B-
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,13.5,12.14285714,20.81632653,B-
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,12.5,7.714285714,13.2244898,B
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,14.5,8,13.71428571,B+
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,11.5,11.57142857,19.83673469,B-
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,12.5,8.428571429,14.44897959,B-
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,11,10.28571429,17.63265306,C+
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,15,8.857142857,15.18367347,B
FEMALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,13.5,7,12,B
FEMALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,17,11,18.85714286,A
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,14.5,12.57142857,21.55102041,B+
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,18,6.428571429,11.02040816,A-
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,17,8.142857143,13.95918367,A
MALE,44,MALAYSIA,BIASISWA,PENGATURCARAAN SELARI DAN TERAGIH,15,17.28571429,29.63265306,A-
FEMALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,16,10,17.14285714,B+
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,20,8.714285714,14.93877551,A
MALE,23,MALAYSIA,BIASISWA,PENGATURCARAAN SELARI DAN TERAGIH,13.5,7.142857143,12.24489796,B
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,18,19.28571429,33.06122449,A
FEMALE,44,MALAYSIA,BIASISWA,PENGATURCARAAN SELARI DAN TERAGIH,13,9.714285714,16.65306122,B
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,17.5,17.42857143,29.87755102,A
FEMALE,25,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,14.5,12.42857143,21.30612245,C+
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,16,8.428571429,14.44897959,B
FEMALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,12.5,11.14285714,19.10204082,B
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,14.5,8.571428571,14.69387755,B
FEMALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,12.5,10.14285714,17.3877551,B-
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,14.5,8.142857143,13.95918367,B+
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,17,6.285714286,10.7755102,A-
MALE,25,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,10.5,8.428571429,14.44897959,B
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,13,8.285714286,14.20408163,B
MALE,32,NIGERIA,TIADA PENAJA,PENGATURCARAAN SHELL,20,18.71428571,32.08163265,A
FEMALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SHELL,19,25.57142857,43.83673469,B
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SHELL,20,12.42857143,21.30612245,A
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SHELL,16.25,11.28571429,19.34693878,B+
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SHELL,20,22.85714286,39.18367347,A
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SHELL,20,13.28571429,22.7755102,A-
MALE,24,CHINA,TIADA PENAJA,PENGATURCARAAN SHELL,20,14.57142857,24.97959184,A-
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SHELL,14,17.42857143,29.87755102,B
MALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SHELL,19,11.28571429,19.34693878,B-
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SHELL,15.75,8.857142857,15.18367347,B-
FEMALE,25,MALAYSIA,PINJAMAN,PENGATURCARAAN SHELL,20,14.57142857,24.97959184,A
MALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SHELL,9.5,9.571428571,16.40816327,C+
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SHELL,18.5,10.57142857,18.12244898,B+
FEMALE,25,MALAYSIA,PINJAMAN,PENGATURCARAAN SHELL,20,19.71428571,33.79591837,A
FEMALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SHELL,19,15.28571429,26.20408163,A-
MALE,25,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SHELL,10,3.285714286,5.632653061,B
MALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SHELL,16.5,30,51.42857143,B+
MALE,26,YEMEN,BIASISWA,PENGATURCARAAN SISTEM TERBENAM ,11.5,11.85714286,20.32653061,A
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SISTEM TERBENAM ,13.25,7.714285714,13.2244898,A
FEMALE,25,MALAYSIA,PINJAMAN,PENGATURCARAAN SISTEM TERBENAM ,11,6.285714286,10.7755102,A-
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SISTEM TERBENAM ,12.25,5.571428571,9.551020408,A
MALE,26,MALAYSIA,PINJAMAN,PENGATURCARAAN SISTEM TERBENAM ,12.5,10.42857143,17.87755102,A
FEMALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SISTEM TERBENAM ,13.75,7,12,A
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SISTEM TERBENAM ,11,7.142857143,12.24489796,A-
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SISTEM TERBENAM ,10.5,4.571428571,7.836734694,A
FEMALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SISTEM TERBENAM ,11.5,10,17.14285714,A-
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SISTEM TERBENAM ,11.25,5.571428571,9.551020408,A
MALE,25,MALAYSIA,BIASISWA,PENGATURCARAAN SISTEM TERBENAM ,11.75,4.285714286,7.346938776,A
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SISTEM TERBENAM ,13.75,7.428571429,12.73469388,A
MALE,25,MALAYSIA,PINJAMAN,PENGATURCARAAN SISTEM TERBENAM ,12.25,9.285714286,15.91836735,A
MALE,26,MALAYSIA,PINJAMAN,PENGATURCARAAN SISTEM TERBENAM ,9.75,11,18.85714286,A
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SISTEM TERBENAM ,11,2.571428571,4.408163265,B+
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SISTEM TERBENAM ,12.75,6.714285714,11.51020408,A
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SISTEM TERBENAM ,13.25,6.285714286,10.7755102,A
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SISTEM TERBENAM ,11.5,8.142857143,13.95918367,A-
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SISTEM TERBENAM ,7.5,6.714285714,11.51020408,A-
MALE,26,CHINA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,3,0,0,F
FEMALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,4.38,1.428571429,2.448979592,C+
MALE,27,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,7.25,2.142857143,3.673469388,A
MALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,5.5,2.571428571,4.408163265,C+
FEMALE,26,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,3.5,1.285714286,2.204081633,C
MALE,24,MALAYSIA,BIASISWA,PENGKOMPUTAN SELARI DAN TERAGIH,1.75,1.142857143,1.959183673,B
MALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,13,0.285714286,0.489795918,B+
MALE,23,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,8,0.714285714,1.224489796,B
FEMALE,23,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,15.75,0.142857143,0.244897959,B+
FEMALE,23,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,7,1.714285714,2.93877551,B-
FEMALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,16.5,0.428571429,0.734693878,B+
MALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,19.5,2.285714286,3.918367347,A
FEMALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,15.5,2,3.428571429,B+
MALE,24,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,7.75,3.142857143,5.387755102,B
FEMALE,25,MALAYSIA,BIASISWA,PENGKOMPUTAN SELARI DAN TERAGIH,6,3.857142857,6.612244898,A-
MALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,5.5,2,3.428571429,A
FEMALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,5.75,2.142857143,3.673469388,B-
MALE,25,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,4.63,1.571428571,2.693877551,B+
FEMALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,5.13,2.285714286,3.918367347,B+
FEMALE,23,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,13,1,1.714285714,B
FEMALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,11.25,3.571428571,6.12244898,B
FEMALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,9.5,0.571428571,0.979591837,B-
FEMALE,23,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,13.75,0.285714286,0.489795918,B+
MALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,14.5,0.571428571,0.979591837,A-
FEMALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,17,0,0,A
FEMALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,17.25,0,0,A
MALE,23,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,19,1.142857143,1.959183673,A-
FEMALE,25,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,10.25,0.571428571,0.979591837,C
